"liz_id","treatment","hatch_date","season_hatch","measure_date","measure_error","process_researcher","imgj_researcher","process_notes","egg_id","egg_laid_date","egg_length","egg_mass","egg_width","heatwave_exposed","liz_status","death_date","mass","svl","lnMass","lnSVL","obs_id"
"ld0462",23,2017-12-15,"S2",2018-04-03,1,"TF",NA,"no datas","egg0215","24/10/2017",9.44,0.169,5.82,"","ALIVE",NA,0.235,NA,-1.44816976483798,NA,2242
"ld0462",23,2017-12-15,"S2",2018-04-16,1,"TF","JD","","egg0215","24/10/2017",9.44,0.169,5.82,"","ALIVE",NA,0.238,24.097,-1.43548460531066,3.18208735142036,2243
"ld0462",23,2017-12-15,"S2",2018-04-16,1,"TF",NA,"no datas","egg0215","24/10/2017",9.44,0.169,5.82,"","ALIVE",NA,0.237,NA,-1.43969513784701,NA,2244
"ld0462",23,2017-12-15,"S2",2018-05-15,0,"TF","JD","","egg0215","24/10/2017",9.44,0.169,5.82,"","ALIVE",NA,0.235,22.252,-1.44816976483798,3.10243189221305,2245
"ld0462",23,2017-12-15,"S2",2018-05-28,0,"TF",NA,"no datas","egg0215","24/10/2017",9.44,0.169,5.82,"","ALIVE",NA,0.236,NA,-1.44392347395653,NA,2246
"ld0462",23,2017-12-15,"S2",2018-05-29,0,"TF","JD","","egg0215","24/10/2017",9.44,0.169,5.82,"","ALIVE",NA,0.261,24.591,-1.34323487165944,3.202380522339,2247
"ld0462",23,2017-12-15,"S2",2018-06-24,0,"TF","JD","","egg0215","24/10/2017",9.44,0.169,5.82,"","ALIVE",NA,0.267,23.909,-1.32050662058189,3.1742549570908,2248
"ld0462",23,2017-12-15,"S2",2018-07-17,0,"TF",NA,"","egg0215","24/10/2017",9.44,0.169,5.82,"","ALIVE",NA,0.325,24,-1.1239300966524,3.17805383034795,2249
"ld0462",23,2017-12-15,"S2",2018-08-14,0,"TF",NA,"","egg0215","24/10/2017",9.44,0.169,5.82,"","ALIVE",NA,0.36,26,-1.02165124753198,3.25809653802148,2250
"ld0462",23,2017-12-15,"S2",2018-11-13,0,"VF",NA,"","egg0215","24/10/2017",9.44,0.169,5.82,"","ALIVE",NA,0.452,28.5,-0.794073099149906,3.3499040872746,2251
"ld0463",23,2017-12-15,"S2",2017-11-15,0,"VF",NA,"","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.518,29,-0.657780036722654,3.36729582998647,2252
"ld0463",23,2017-12-15,"S2",2017-12-15,0,"BS","ST","","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.114,17.771,-2.17155683058764,2.87756791520335,2253
"ld0463",23,2017-12-15,"S2",2018-01-08,0,"FK","ST","","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.141,18.412,-1.95899538860397,2.913002625955,2254
"ld0463",23,2017-12-15,"S2",2018-01-29,0,"FK","ST","","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.13,19.399,-2.04022082852655,2.96522151834897,2255
"ld0463",23,2017-12-15,"S2",2018-02-19,1,"FK","JD","no svl and tail","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.143,NA,-1.94491064872223,NA,2256
"ld0463",23,2017-12-15,"S2",2018-02-19,1,"FK",NA,"no datas","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.14,NA,-1.96611285637283,NA,2257
"ld0463",23,2017-12-15,"S2",2018-03-12,0,"FK","JD","","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.161,20.176,-1.82635091399767,3.00449377922256,2258
"ld0463",23,2017-12-15,"S2",2018-04-03,0,"TF","JD","","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.216,22.544,-1.53247687129797,3.11546895515632,2259
"ld0463",23,2017-12-15,"S2",2018-04-19,0,"TF","JD","","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.213,22.173,-1.54646311327271,3.09887533247086,2260
"ld0463",23,2017-12-15,"S2",2018-05-15,0,"TF","JD","","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.236,21.535,-1.44392347395653,3.06967951850607,2261
"ld0463",23,2017-12-15,"S2",2018-06-07,0,"TF","JD","row added by VF","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,NA,NA,NA,NA,2262
"ld0463",23,2017-12-15,"S2",2018-06-23,0,"TF","JD","","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.311,24.255,-1.1679623668029,3.18862278169718,2263
"ld0463",23,2017-12-15,"S2",2018-07-21,0,"TF",NA,"","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.356,24,-1.03282454813011,3.17805383034795,2264
"ld0463",23,2017-12-15,"S2",2018-08-14,0,"TF",NA,"","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.383,25,-0.959720289801491,3.2188758248682,2265
"ld0463",23,2017-12-15,"S2",2018-10-04,0,"VF",NA,"","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.45,27.5,-0.798507696217772,3.31418600467253,2266
"ld0463",23,2017-12-15,"S2",2018-10-04,0,"VF",NA,"batch2 shelf","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.458,27,-0.780886094867952,3.29583686600433,2267
"ld0463",23,2017-12-15,"S2",2018-11-29,0,"VF",NA,"","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.535,28.5,-0.62548853208613,3.3499040872746,2268
"ld0463",23,2017-12-15,"S2",2018-12-13,0,"VF",NA,"","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.557,29.5,-0.585190039054853,3.38439026334577,2269
"ld0463",23,2017-12-15,"S2",2018-12-13,1,"VF",NA,"","egg0275","20/11/2017",9.91,0.289,7.13,"","ALIVE",NA,0.557,30,-0.585190039054853,3.40119738166216,2270
"ld0464",29,2017-12-15,"S2",2017-12-15,0,"BS","ST","","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.108,18.544,-2.22562405185792,2.9201462865974,2271
"ld0464",29,2017-12-15,"S2",2018-01-08,0,"FK","ST","","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.122,19.013,-2.10373423424888,2.94512295572745,2272
"ld0464",29,2017-12-15,"S2",2018-01-29,0,"FK","ST","","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.1,19.141,-2.30258509299405,2.95183263126397,2273
"ld0464",29,2017-12-15,"S2",2018-02-19,0,"FK","JD","","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.13,19.654,-2.04022082852655,2.97828087994024,2274
"ld0464",29,2017-12-15,"S2",2018-03-12,1,"FK","JD","","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.138,20.659,-1.98050159382493,3.02815105980949,2275
"ld0464",29,2017-12-15,"S2",2018-03-12,1,"FK",NA,"no datas","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.138,NA,-1.98050159382493,NA,2276
"ld0464",29,2017-12-15,"S2",2018-04-03,1,"TF","JD","","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.175,20.391,-1.74296930505862,3.01509362703261,2277
"ld0464",29,2017-12-15,"S2",2018-04-03,1,"TF","JD","no datas","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.176,NA,-1.73727128394399,NA,2278
"ld0464",29,2017-12-15,"S2",2018-04-16,0,"TF","JD","","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.177,20.961,-1.73160554640831,3.04266356823842,2279
"ld0464",29,2017-12-15,"S2",2018-05-15,0,"TF","JD","","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.185,21.27,-1.68739945390381,3.05729762921215,2280
"ld0464",29,2017-12-15,"S2",2018-05-29,0,"TF","JD","","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.2,22.616,-1.6094379124341,3.11865762039129,2281
"ld0464",29,2017-12-15,"S2",2018-06-24,0,"TF","JD","","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.241,23.572,-1.42295834549148,3.16005956697567,2282
"ld0464",29,2017-12-15,"S2",2018-07-17,0,"TF",NA,"","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.298,24,-1.21066179247673,3.17805383034795,2283
"ld0464",29,2017-12-15,"S2",2018-08-14,0,"TF",NA,"","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.34,25,-1.07880966137193,3.2188758248682,2284
"ld0464",29,2017-12-15,"S2",2018-10-02,0,"VF",NA,"","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.423,27,-0.860383099935859,3.29583686600433,2285
"ld0464",29,2017-12-15,"S2",2018-11-13,0,"VF",NA,"","egg0261","15/11/2017",8.5,0.13,5.14,"","ALIVE",NA,0.449,28,-0.800732391239883,3.3322045101752,2286
"ld0465",23,2017-12-16,"S2",2017-12-16,0,"FK","ST","","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.137,18.232,-1.98777435315401,2.90317829194338,2287
"ld0465",23,2017-12-16,"S2",2018-01-08,0,"FK","ST","","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.142,19.147,-1.95192822138088,2.95214604539107,2288
"ld0465",23,2017-12-16,"S2",2018-01-29,1,"FK","ST","","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.126,19.901,-2.07147337203066,2.99076998172418,2289
"ld0465",23,2017-12-16,"S2",2018-01-29,1,"FK","ST","","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.123,20.097,-2.09557092360972,3.00057055019424,2290
"ld0465",23,2017-12-16,"S2",2018-02-19,0,"FK","JD","","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.152,20.63,-1.88387475813586,3.02674632708316,2291
"ld0465",23,2017-12-16,"S2",2018-03-12,0,"FK","JD","","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.17,21.379,-1.77195684193188,3.06240913181827,2292
"ld0465",23,2017-12-16,"S2",2018-04-03,0,"TF","JD","","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.23,22.49,-1.46967597005894,3.11307076597122,2293
"ld0465",23,2017-12-16,"S2",2018-04-16,0,"TF","JD","","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.232,24.406,-1.46101790731583,3.19482900370965,2294
"ld0465",23,2017-12-16,"S2",2018-05-15,0,"TF","JD","","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.261,24.44,-1.34323487165944,3.19622113430339,2295
"ld0465",23,2017-12-16,"S2",2018-05-29,0,"TF","JD","","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.268,25.579,-1.31676829847128,3.24177170234511,2296
"ld0465",23,2017-12-16,"S2",2018-06-24,0,"TF","JD","","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.303,25.149,-1.19402247347277,3.22481813432383,2297
"ld0465",23,2017-12-16,"S2",2018-07-17,0,"TF",NA,"","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.371,25,-0.991553216374702,3.2188758248682,2298
"ld0465",23,2017-12-16,"S2",2018-08-14,0,"TF",NA,"","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.412,27,-0.886731929632611,3.29583686600433,2299
"ld0465",23,2017-12-16,"S2",2018-10-02,0,"VF",NA,"lost tail","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.486,28,-0.721546655081643,3.3322045101752,2300
"ld0465",23,2017-12-16,"S2",2018-11-13,0,"VF",NA,"","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.511,30,-0.671385688778433,3.40119738166216,2301
"ld0465",23,2017-12-16,"S2",2018-11-13,1,"VF",NA,"","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.512,29.5,-0.669430653942629,3.38439026334577,2302
"ld0465",23,2017-12-16,"S2",2018-11-29,0,"VF",NA,"","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.522,30,-0.650087691099498,3.40119738166216,2303
"ld0465",23,2017-12-16,"S2",2018-11-29,1,"VF",NA,"","egg0219","25/10/2017",9,0.157,5.63,"","ALIVE",NA,0.52,29.5,-0.653926467406664,3.38439026334577,2304
"ld0466",29,2017-12-18,"S2",2017-11-15,0,"VF",NA,"","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.531,27.5,-0.632993257740198,3.31418600467253,2305
"ld0466",29,2017-12-18,"S2",2017-11-15,1,"VF",NA,"","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.529,27.5,-0.636766847123838,3.31418600467253,2306
"ld0466",29,2017-12-18,"S2",2017-12-19,0,"BS","ST","date modified (from 18 to 19)","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.11,16.982,-2.20727491318972,2.83215395957717,2307
"ld0466",29,2017-12-18,"S2",2018-01-08,0,"FK","ST","","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.113,16.558,-2.1803674602698,2.80686936871661,2308
"ld0466",29,2017-12-18,"S2",2018-01-29,0,"FK","ST","","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.121,18.192,-2.1119647333854,2.90098193700818,2309
"ld0466",29,2017-12-18,"S2",2018-02-19,0,"FK","JD","","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.14,18.527,-1.96611285637283,2.91922912756788,2310
"ld0466",29,2017-12-18,"S2",2018-03-12,0,"FK","JD","","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.156,18.22,-1.8578992717326,2.90251989183181,2311
"ld0466",29,2017-12-18,"S2",2018-04-03,0,"TF","JD","","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.212,20.88,-1.55116900431012,3.03879176301444,2312
"ld0466",29,2017-12-18,"S2",2018-04-19,0,"TF","JD","","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.21,20.602,-1.56064774826467,3.0253881584615,2313
"ld0466",29,2017-12-18,"S2",2018-05-15,0,"TF","JD","","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.236,22.053,-1.44392347395653,3.09344864706006,2314
"ld0466",29,2017-12-18,"S2",2018-06-07,0,"TF","JD","row added by VF","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,NA,NA,NA,NA,2315
"ld0466",29,2017-12-18,"S2",2018-06-23,0,"TF","JD","","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.336,23.155,-1.09064411901893,3.14221073993272,2316
"ld0466",29,2017-12-18,"S2",2018-07-21,0,"TF",NA,"","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.353,25,-1.04128722204884,3.2188758248682,2317
"ld0466",29,2017-12-18,"S2",2018-08-14,1,"TF",NA,"","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.38,25,-0.967584026261706,3.2188758248682,2318
"ld0466",29,2017-12-18,"S2",2018-08-14,1,"TF",NA,"","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.379,25,-0.970219073899711,3.2188758248682,2319
"ld0466",29,2017-12-18,"S2",2018-10-04,0,"VF",NA,"batch2 shelf","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.466,26.5,-0.763569644856491,3.27714473299218,2320
"ld0466",29,2017-12-18,"S2",2018-11-29,0,"VF",NA,"","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.543,27,-0.610645959048202,3.29583686600433,2321
"ld0466",29,2017-12-18,"S2",2018-12-13,0,"VF",NA,"","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.553,28,-0.592397277459802,3.3322045101752,2322
"ld0466",29,2017-12-18,"S2",2019-01-17,0,"VF",NA,"","egg0258","15/11/2017",8.49,0.138,5.14,"","ALIVE",NA,0.565,28,-0.570929547835696,3.3322045101752,2323
"ld0467",29,2017-12-19,"S2",2017-12-19,0,"FK","ST","","egg0269","18/11/2017",8.6,0.119,5.16,"","DEAD",2018-01-24,0.126,19.827,-2.07147337203066,2.98704464515643,2324
"ld0467",29,2017-12-19,"S2",2018-01-08,0,"FK","ST","","egg0269","18/11/2017",8.6,0.119,5.16,"","DEAD",2018-01-24,0.127,20.645,-2.06356819252355,3.02747315933805,2325
"ld0468",29,2017-12-19,"S2",2017-12-19,0,"FK","ST","","egg0278","21/11/2017",9.12,0.187,6.33,"","DEAD",2018-02-02,0.132,18.41,-2.02495335639577,2.91289399524499,2326
"ld0468",29,2017-12-19,"S2",2018-01-08,0,"FK","ST","","egg0278","21/11/2017",9.12,0.187,6.33,"","DEAD",2018-02-02,0.137,19.623,-1.98777435315401,2.97670234764719,2327
"ld0468",29,2017-12-19,"S2",2018-01-29,0,"FK","ST","","egg0278","21/11/2017",9.12,0.187,6.33,"","DEAD",2018-02-02,0.127,18.624,-2.06356819252355,2.92445107154903,2328
"ld0469",29,2017-12-19,"S2",2017-11-15,0,"VF",NA,"","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.517,29,-0.659712404473708,3.36729582998647,2329
"ld0469",29,2017-12-19,"S2",2017-11-15,1,"VF",NA,"","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.516,29,-0.661648513500574,3.36729582998647,2330
"ld0469",29,2017-12-19,"S2",2017-12-19,0,"FK","JD","","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.13,18.659,-2.04022082852655,2.92632860341511,2331
"ld0469",29,2017-12-19,"S2",2018-01-08,0,"FK","JD","","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.14,19.718,-1.96611285637283,2.98153192415285,2332
"ld0469",29,2017-12-19,"S2",2018-01-29,0,"FK","JD","","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.124,20.098,-2.0874737133771,3.00062030762677,2333
"ld0469",29,2017-12-19,"S2",2018-02-19,0,"FK","JD","","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.152,20.14,-1.88387475813586,3.00270788729042,2334
"ld0469",29,2017-12-19,"S2",2018-03-12,0,"FK","JD","","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.166,19.585,-1.79576749062559,2.97476396711779,2335
"ld0469",29,2017-12-19,"S2",2018-04-03,0,"TF","JD","","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.23,22.703,-1.46967597005894,3.12249707434549,2336
"ld0469",29,2017-12-19,"S2",2018-04-19,0,"TF","JD","no datas","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.204,NA,-1.58963528513792,NA,2337
"ld0469",29,2017-12-19,"S2",2018-05-15,0,"TF","JD","","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.228,21.824,-1.4784096500277,3.08301028166105,2338
"ld0469",29,2017-12-19,"S2",2018-06-07,0,"TF","JD","row added by VF","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,NA,NA,NA,NA,2339
"ld0469",29,2017-12-19,"S2",2018-06-23,0,"TF","JD","","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.308,24.1,-1.17765549600856,3.18221184049661,2340
"ld0469",29,2017-12-19,"S2",2018-07-21,0,"TF",NA,"","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.342,25,-1.07294454191953,3.2188758248682,2341
"ld0469",29,2017-12-19,"S2",2018-08-14,0,"TF",NA,"","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.375,26,-0.980829253011726,3.25809653802148,2342
"ld0469",29,2017-12-19,"S2",2018-10-04,0,"VF",NA,"batch2 shelf","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.493,28,-0.707246104939447,3.3322045101752,2343
"ld0469",29,2017-12-19,"S2",2018-11-29,0,"VF",NA,"","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.531,30,-0.632993257740198,3.40119738166216,2344
"ld0469",29,2017-12-19,"S2",2018-12-13,0,"VF",NA,"","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.576,30,-0.551647618286246,3.40119738166216,2345
"ld0469",29,2017-12-19,"S2",2019-01-17,0,"VF",NA,"","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.567,31,-0.567395975254385,3.43398720448515,2346
"ld0469",29,2017-12-19,"S2",2019-01-17,1,"VF",NA,"","egg0277","21/11/2017",8.47,0.176,6.3,"","ALIVE",NA,0.567,31,-0.567395975254385,3.43398720448515,2347
"ld0470",29,2017-12-19,"S2",2017-12-19,0,"FK","JD","","egg0282","23/11/2017",9.31,0.177,5.84,"","DEAD",2018-04-10,0.106,17.491,-2.24431618487007,2.86168646292493,2348
"ld0470",29,2017-12-19,"S2",2018-01-08,0,"FK","JD","","egg0282","23/11/2017",9.31,0.177,5.84,"","DEAD",2018-04-10,0.12,17.921,-2.12026353620009,2.88597320956125,2349
"ld0470",29,2017-12-19,"S2",2018-01-29,0,"FK","JD","","egg0282","23/11/2017",9.31,0.177,5.84,"","DEAD",2018-04-10,0.119,18.512,-2.12863178587061,2.91841917045132,2350
"ld0470",29,2017-12-19,"S2",2018-02-19,0,"FK","JD","","egg0282","23/11/2017",9.31,0.177,5.84,"","DEAD",2018-04-10,0.144,20.276,-1.93794197940614,3.0094379206101,2351
"ld0470",29,2017-12-19,"S2",2018-03-12,0,"FK","JD","","egg0282","23/11/2017",9.31,0.177,5.84,"","DEAD",2018-04-10,0.156,19.414,-1.8578992717326,2.96599445529003,2352
"ld0470",29,2017-12-19,"S2",2018-04-03,0,"TF","JD","","egg0282","23/11/2017",9.31,0.177,5.84,"","DEAD",2018-04-10,0.204,19.973,-1.58963528513792,2.99438136148303,2353
"ld0471",29,2017-12-19,"S2",2017-12-19,0,"FK","JD","","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.132,18.838,-2.02495335639577,2.93587610640063,2354
"ld0471",29,2017-12-19,"S2",2018-01-08,0,"FK","JD","","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.135,19.484,-2.00248050054371,2.9695936159443,2355
"ld0471",29,2017-12-19,"S2",2018-01-29,0,"FK","JD","","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.131,18.497,-2.03255795578099,2.91760855677241,2356
"ld0471",29,2017-12-19,"S2",2018-02-19,0,"FK","JD","","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.14,19.901,-1.96611285637283,2.99076998172418,2357
"ld0471",29,2017-12-19,"S2",2018-03-12,0,"FK","JD","","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.169,19.742,-1.77785656405906,2.9827483459957,2358
"ld0471",29,2017-12-19,"S2",2018-04-03,0,"TF","JD","","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.23,21.815,-1.46967597005894,3.08259780657557,2359
"ld0471",29,2017-12-19,"S2",2018-04-19,0,"TF",NA,"no datas","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.234,NA,-1.45243416362444,NA,2360
"ld0471",29,2017-12-19,"S2",2018-05-10,0,"TF","JD","average from Jack_group1","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.268,NA,-1.31676829847128,NA,2361
"ld0471",29,2017-12-19,"S2",2018-05-29,0,"TF","JD","average from Jack_group1","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.276,NA,-1.28735441326499,NA,2362
"ld0471",29,2017-12-19,"S2",2018-06-23,0,"TF","JD","average from Jack_group1","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.286,NA,-1.25176346816228,NA,2363
"ld0471",29,2017-12-19,"S2",2018-07-21,1,"TF",NA,"","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.338,25,-1.08470938349912,3.2188758248682,2364
"ld0471",29,2017-12-19,"S2",2018-07-21,1,"TF",NA,"","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.339,25,-1.08175517160169,3.2188758248682,2365
"ld0471",29,2017-12-19,"S2",2018-08-14,0,"TF",NA,"","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.361,25,-1.01887732064926,3.2188758248682,2366
"ld0471",29,2017-12-19,"S2",2018-10-04,0,"VF",NA,"batch1 shelf","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.452,28,-0.794073099149906,3.3322045101752,2367
"ld0471",29,2017-12-19,"S2",2018-11-13,0,"VF",NA,"","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.506,29,-0.681218609694672,3.36729582998647,2368
"ld0471",29,2017-12-19,"S2",2018-11-29,0,"VF",NA,"","egg0265","18/11/2017",9.45,0.16,5.94,"","ALIVE",NA,0.525,29,-0.644357016390513,3.36729582998647,2369
"ld0472",29,2017-12-19,"S2",2017-12-19,0,"FK","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.121,18.563,-2.1119647333854,2.92117035222709,2370
"ld0472",29,2017-12-19,"S2",2018-01-08,0,"FK","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.144,20.182,-1.93794197940614,3.00479111804234,2371
"ld0472",29,2017-12-19,"S2",2018-01-29,0,"FK","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.143,19.758,-1.94491064872223,2.98355847262228,2372
"ld0472",29,2017-12-19,"S2",2018-02-19,0,"FK","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.165,20.806,-1.80180980508156,3.0352414066487,2373
"ld0472",29,2017-12-19,"S2",2018-03-12,0,"FK","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.18,20.002,-1.71479842809193,2.99583226855432,2374
"ld0472",29,2017-12-19,"S2",2018-04-03,1,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.219,23.029,-1.51868354916564,3.13675429126588,2375
"ld0472",29,2017-12-19,"S2",2018-04-03,1,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.221,22.867,-1.50959257746438,3.12969482321696,2376
"ld0472",29,2017-12-19,"S2",2018-04-19,0,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.225,23.354,-1.49165487677772,3.15076827565352,2377
"ld0472",29,2017-12-19,"S2",2018-05-10,0,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.263,24.332,-1.33560124680437,3.19179235645846,2378
"ld0472",29,2017-12-19,"S2",2018-05-29,0,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.252,22.172,-1.37832619147071,3.09883023155756,2379
"ld0472",29,2017-12-19,"S2",2018-06-23,0,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.265,24.025,-1.32802545299591,3.17909495485636,2380
"ld0472",29,2017-12-19,"S2",2018-07-21,0,"TF",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0.314,25,-1.15836229307388,3.2188758248682,2381
"ld0472",29,2017-12-19,"S2",2018-08-14,0,"TF",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0.358,26,-1.02722229258144,3.25809653802148,2382
